threshold,file_rate_threshold,healthy_file_false_alarm_rate,defective_file_detection_rate,healthy_row_false_alarm_rate,defective_row_detection_rate,row_roc_auc,objective,w_pca,w_iso,w_maha
4.255887603759765,0.002,0.18181818181818182,0.8571428571428571,0.0010055389378006378,0.008700252777614485,0.6503819436472159,0.550712403053873,0.2,0.8,0.0
4.914928698539734,0.01,0.18181818181818182,0.8571428571428571,0.010004547521600727,0.03273176180118747,0.6427668564785719,0.5506135558984878,0.4,0.6,0.0
4.262725067138672,0.02,0.18181818181818182,0.8571428571428571,0.015003996734823,0.0391158662042208,0.6427668564785719,0.5505712817162985,0.4,0.6,0.0
5.8133306980133055,0.02,0.18181818181818182,0.8571428571428571,0.015003996734823,0.03721121627182412,0.640042205631577,0.5496044215146901,0.6,0.4,0.0
2.7720367431640627,0.03,0.09090909090909091,0.7142857142857143,0.015003996734823,0.05285991417318206,0.6503819436472159,0.5324587386258817,0.2,0.8,0.0
2.447681427001953,0.005,0.09090909090909091,0.7142857142857143,0.0030053186230895464,0.009899476809123509,0.6633997987568214,0.5316688724210209,0.0,1.0,0.0
3.100353527069092,0.02,0.09090909090909091,0.7142857142857143,0.010004547521600727,0.03739932984539416,0.6503819436472159,0.5311395408193579,0.2,0.8,0.0
3.474321699142456,0.02,0.09090909090909091,0.7142857142857143,0.007004877993667364,0.029839515607548057,0.6503819436472159,0.5306055025892678,0.2,0.8,0.0
3.748145866394043,0.01,0.09090909090909091,0.7142857142857143,0.005005098308378455,0.023373111516077832,0.6503819436472159,0.530035497912605,0.2,0.8,0.0
3.8548183517456147,0.01,0.09090909090909091,0.7142857142857143,0.0041859795107318685,0.022103344894480043,0.6503819436472159,0.5300088566788946,0.2,0.8,0.0
4.020144653320313,0.01,0.09090909090909091,0.7142857142857143,0.0030053186230895464,0.01917582740579625,0.6503819436472159,0.5298058612331205,0.2,0.8,0.0
4.914928698539734,0.02,0.09090909090909091,0.7142857142857143,0.010004547521600727,0.03273176180118747,0.6427668564785719,0.5285356338205658,0.4,0.6,0.0
6.736673831939696,0.02,0.09090909090909091,0.7142857142857143,0.010004547521600727,0.031579566163070956,0.640042205631577,0.5276816417630996,0.6,0.4,0.0
5.714667720794688,0.01,0.09090909090909091,0.7142857142857143,0.0052593075904067066,0.019869496208335783,0.6427668564785719,0.5275553419678769,0.4,0.6,0.0
8.495026993751527,0.02,0.09090909090909091,0.7142857142857143,0.010004547521600727,0.030615484098524486,0.6396164705796116,0.5274305956904264,0.8,0.2,0.0
9.04386103153229,0.01,0.09090909090909091,0.7142857142857143,0.007004877993667364,0.022256187173005704,0.6396164705796116,0.5267766350571853,0.8,0.2,0.0
7.499698307037354,0.01,0.09090909090909091,0.7142857142857143,0.006084075483209477,0.01815295984950914,0.640042205631577,0.5264517452237437,0.6,0.4,0.0
9.241931261062623,0.01,0.09090909090909091,0.7142857142857143,0.0066602831891401796,0.016953735818000117,0.6396164705796116,0.5260501863148399,0.8,0.2,0.0
10.312990188598633,0.02,0.09090909090909091,0.7142857142857143,0.010004547521600727,0.02912233260831227,0.6226372887111908,0.5229618274997893,1.0,0.0,0.0
11.005097236633302,0.01,0.09090909090909091,0.7142857142857143,0.007021825279135915,0.016201281523719947,0.6226372887111908,0.5216202142855935,1.0,0.0,0.0
11.015411376953125,0.01,0.09090909090909091,0.7142857142857143,0.007004877993667364,0.01577802598318735,0.6226372887111908,0.5215601154116073,1.0,0.0,0.0
2.0359039306640625,0.01,0.36363636363636365,1.0,0.010004547521600727,0.04731056375286579,0.6633997987568214,0.5164001702023604,0.0,1.0,0.0
2.3704280252456646,0.03,0.36363636363636365,1.0,0.030002344374489814,0.0861325024983834,0.6503819436472159,0.514969437866209,0.2,0.8,0.0
2.3731372356414795,0.005,0.36363636363636365,1.0,0.005101132926033572,0.02144494738698489,0.6633997987568214,0.5135010106665918,0.0,1.0,0.0
2.3753411769866943,0.005,0.36363636363636365,1.0,0.004931660071348072,0.021139262829933572,0.6633997987568214,0.5134890525539713,0.0,1.0,0.0
2.1982200145721436,0.03,0.0,0.5714285714285714,0.007004877993667364,0.0358473928634413,0.6633997987568214,0.5126832258771309,0.0,1.0,0.0
4.020144653320313,0.002,0.36363636363636365,1.0,0.0030053186230895464,0.01917582740579625,0.6503819436472159,0.5103253417526009,0.2,0.8,0.0
